Hospital,Mortality,Safety,Readmission,Patient,Effective,Timeliness,Efficient
4261,4261,9066,13871,18676,23481,28286,33091
4262,4262,9067,13872,18677,23482,28287,33092
4263,4263,9068,13873,18678,23483,28288,33093
4264,4264,9069,13874,18679,23484,28289,33094
4265,4265,9070,13875,18680,23485,28290,33095
4266,4266,9071,13876,18681,23486,28291,33096
4267,4267,9072,13877,18682,23487,28292,33097
4268,4268,9073,13878,18683,23488,28293,33098
4269,4269,9074,13879,18684,23489,28294,33099
4270,4270,9075,13880,18685,23490,28295,33100
4271,4271,9076,13881,18686,23491,28296,33101
4272,4272,9077,13882,18687,23492,28297,33102
4273,4273,9078,13883,18688,23493,28298,33103
4274,4274,9079,13884,18689,23494,28299,33104
4275,4275,9080,13885,18690,23495,28300,33105
4276,4276,9081,13886,18691,23496,28301,33106
4277,4277,9082,13887,18692,23497,28302,33107
4278,4278,9083,13888,18693,23498,28303,33108
4279,4279,9084,13889,18694,23499,28304,33109
4280,4280,9085,13890,18695,23500,28305,33110
4281,4281,9086,13891,18696,23501,28306,33111
4282,4282,9087,13892,18697,23502,28307,33112
4283,4283,9088,13893,18698,23503,28308,33113
4284,4284,9089,13894,18699,23504,28309,33114
4285,4285,9090,13895,18700,23505,28310,33115
4286,4286,9091,13896,18701,23506,28311,33116
4287,4287,9092,13897,18702,23507,28312,33117
4288,4288,9093,13898,18703,23508,28313,33118
4289,4289,9094,13899,18704,23509,28314,33119
4290,4290,9095,13900,18705,23510,28315,33120
4291,4291,9096,13901,18706,23511,28316,33121
4292,4292,9097,13902,18707,23512,28317,33122
4293,4293,9098,13903,18708,23513,28318,33123
4294,4294,9099,13904,18709,23514,28319,33124
4295,4295,9100,13905,18710,23515,28320,33125
4296,4296,9101,13906,18711,23516,28321,33126
4297,4297,9102,13907,18712,23517,28322,33127
4298,4298,9103,13908,18713,23518,28323,33128
4299,4299,9104,13909,18714,23519,28324,33129
4300,4300,9105,13910,18715,23520,28325,33130
4301,4301,9106,13911,18716,23521,28326,33131
4302,4302,9107,13912,18717,23522,28327,33132
4303,4303,9108,13913,18718,23523,28328,33133
4304,4304,9109,13914,18719,23524,28329,33134
4305,4305,9110,13915,18720,23525,28330,33135
4306,4306,9111,13916,18721,23526,28331,33136
4307,4307,9112,13917,18722,23527,28332,33137
4308,4308,9113,13918,18723,23528,28333,33138
4309,4309,9114,13919,18724,23529,28334,33139
4310,4310,9115,13920,18725,23530,28335,33140
4311,4311,9116,13921,18726,23531,28336,33141
4312,4312,9117,13922,18727,23532,28337,33142
4313,4313,9118,13923,18728,23533,28338,33143
4314,4314,9119,13924,18729,23534,28339,33144
4315,4315,9120,13925,18730,23535,28340,33145
4316,4316,9121,13926,18731,23536,28341,33146
4317,4317,9122,13927,18732,23537,28342,33147
4318,4318,9123,13928,18733,23538,28343,33148
4319,4319,9124,13929,18734,23539,28344,33149
4320,4320,9125,13930,18735,23540,28345,33150
4321,4321,9126,13931,18736,23541,28346,33151
4322,4322,9127,13932,18737,23542,28347,33152
4323,4323,9128,13933,18738,23543,28348,33153
4324,4324,9129,13934,18739,23544,28349,33154
4325,4325,9130,13935,18740,23545,28350,33155
4326,4326,9131,13936,18741,23546,28351,33156
4327,4327,9132,13937,18742,23547,28352,33157
4328,4328,9133,13938,18743,23548,28353,33158
4329,4329,9134,13939,18744,23549,28354,33159
4330,4330,9135,13940,18745,23550,28355,33160
4331,4331,9136,13941,18746,23551,28356,33161
4332,4332,9137,13942,18747,23552,28357,33162
4333,4333,9138,13943,18748,23553,28358,33163
4334,4334,9139,13944,18749,23554,28359,33164
4335,4335,9140,13945,18750,23555,28360,33165
4336,4336,9141,13946,18751,23556,28361,33166
4337,4337,9142,13947,18752,23557,28362,33167
4338,4338,9143,13948,18753,23558,28363,33168
4339,4339,9144,13949,18754,23559,28364,33169
4340,4340,9145,13950,18755,23560,28365,33170
4341,4341,9146,13951,18756,23561,28366,33171
4342,4342,9147,13952,18757,23562,28367,33172
4343,4343,9148,13953,18758,23563,28368,33173
4344,4344,9149,13954,18759,23564,28369,33174
4345,4345,9150,13955,18760,23565,28370,33175
4346,4346,9151,13956,18761,23566,28371,33176
4347,4347,9152,13957,18762,23567,28372,33177
4348,4348,9153,13958,18763,23568,28373,33178
4349,4349,9154,13959,18764,23569,28374,33179
4350,4350,9155,13960,18765,23570,28375,33180
4351,4351,9156,13961,18766,23571,28376,33181
4352,4352,9157,13962,18767,23572,28377,33182
4353,4353,9158,13963,18768,23573,28378,33183
4354,4354,9159,13964,18769,23574,28379,33184
4355,4355,9160,13965,18770,23575,28380,33185
4356,4356,9161,13966,18771,23576,28381,33186
4357,4357,9162,13967,18772,23577,28382,33187
4358,4358,9163,13968,18773,23578,28383,33188
4359,4359,9164,13969,18774,23579,28384,33189
4360,4360,9165,13970,18775,23580,28385,33190
4361,4361,9166,13971,18776,23581,28386,33191
4362,4362,9167,13972,18777,23582,28387,33192
4363,4363,9168,13973,18778,23583,28388,33193
4364,4364,9169,13974,18779,23584,28389,33194
4365,4365,9170,13975,18780,23585,28390,33195
4366,4366,9171,13976,18781,23586,28391,33196
4367,4367,9172,13977,18782,23587,28392,33197
4368,4368,9173,13978,18783,23588,28393,33198
4369,4369,9174,13979,18784,23589,28394,33199
4370,4370,9175,13980,18785,23590,28395,33200
4371,4371,9176,13981,18786,23591,28396,33201
4372,4372,9177,13982,18787,23592,28397,33202
4373,4373,9178,13983,18788,23593,28398,33203
4374,4374,9179,13984,18789,23594,28399,33204
4375,4375,9180,13985,18790,23595,28400,33205
4376,4376,9181,13986,18791,23596,28401,33206
4377,4377,9182,13987,18792,23597,28402,33207
4378,4378,9183,13988,18793,23598,28403,33208
4379,4379,9184,13989,18794,23599,28404,33209
4380,4380,9185,13990,18795,23600,28405,33210
4381,4381,9186,13991,18796,23601,28406,33211
4382,4382,9187,13992,18797,23602,28407,33212
4383,4383,9188,13993,18798,23603,28408,33213
4384,4384,9189,13994,18799,23604,28409,33214
4385,4385,9190,13995,18800,23605,28410,33215
4386,4386,9191,13996,18801,23606,28411,33216
4387,4387,9192,13997,18802,23607,28412,33217
4388,4388,9193,13998,18803,23608,28413,33218
4389,4389,9194,13999,18804,23609,28414,33219
4390,4390,9195,14000,18805,23610,28415,33220
4391,4391,9196,14001,18806,23611,28416,33221
4392,4392,9197,14002,18807,23612,28417,33222
4393,4393,9198,14003,18808,23613,28418,33223
4394,4394,9199,14004,18809,23614,28419,33224
4395,4395,9200,14005,18810,23615,28420,33225
4396,4396,9201,14006,18811,23616,28421,33226
4397,4397,9202,14007,18812,23617,28422,33227
4398,4398,9203,14008,18813,23618,28423,33228
4399,4399,9204,14009,18814,23619,28424,33229
4400,4400,9205,14010,18815,23620,28425,33230
4401,4401,9206,14011,18816,23621,28426,33231
4402,4402,9207,14012,18817,23622,28427,33232
4403,4403,9208,14013,18818,23623,28428,33233
4404,4404,9209,14014,18819,23624,28429,33234
4405,4405,9210,14015,18820,23625,28430,33235
4406,4406,9211,14016,18821,23626,28431,33236
4407,4407,9212,14017,18822,23627,28432,33237
4408,4408,9213,14018,18823,23628,28433,33238
4409,4409,9214,14019,18824,23629,28434,33239
4410,4410,9215,14020,18825,23630,28435,33240
4411,4411,9216,14021,18826,23631,28436,33241
4412,4412,9217,14022,18827,23632,28437,33242
4413,4413,9218,14023,18828,23633,28438,33243
4414,4414,9219,14024,18829,23634,28439,33244
4415,4415,9220,14025,18830,23635,28440,33245
4416,4416,9221,14026,18831,23636,28441,33246
4417,4417,9222,14027,18832,23637,28442,33247
4418,4418,9223,14028,18833,23638,28443,33248
4419,4419,9224,14029,18834,23639,28444,33249
4420,4420,9225,14030,18835,23640,28445,33250
4421,4421,9226,14031,18836,23641,28446,33251
4422,4422,9227,14032,18837,23642,28447,33252
4423,4423,9228,14033,18838,23643,28448,33253
4424,4424,9229,14034,18839,23644,28449,33254
4425,4425,9230,14035,18840,23645,28450,33255
4426,4426,9231,14036,18841,23646,28451,33256
4427,4427,9232,14037,18842,23647,28452,33257
4428,4428,9233,14038,18843,23648,28453,33258
4429,4429,9234,14039,18844,23649,28454,33259
4430,4430,9235,14040,18845,23650,28455,33260
4431,4431,9236,14041,18846,23651,28456,33261
4432,4432,9237,14042,18847,23652,28457,33262
4433,4433,9238,14043,18848,23653,28458,33263
4434,4434,9239,14044,18849,23654,28459,33264
4435,4435,9240,14045,18850,23655,28460,33265
4436,4436,9241,14046,18851,23656,28461,33266
4437,4437,9242,14047,18852,23657,28462,33267
4438,4438,9243,14048,18853,23658,28463,33268
4439,4439,9244,14049,18854,23659,28464,33269
4440,4440,9245,14050,18855,23660,28465,33270
4441,4441,9246,14051,18856,23661,28466,33271
4442,4442,9247,14052,18857,23662,28467,33272
4443,4443,9248,14053,18858,23663,28468,33273
4444,4444,9249,14054,18859,23664,28469,33274
4445,4445,9250,14055,18860,23665,28470,33275
4446,4446,9251,14056,18861,23666,28471,33276
4447,4447,9252,14057,18862,23667,28472,33277
4448,4448,9253,14058,18863,23668,28473,33278
4449,4449,9254,14059,18864,23669,28474,33279
4450,4450,9255,14060,18865,23670,28475,33280
4451,4451,9256,14061,18866,23671,28476,33281
4452,4452,9257,14062,18867,23672,28477,33282
4453,4453,9258,14063,18868,23673,28478,33283
4454,4454,9259,14064,18869,23674,28479,33284
4455,4455,9260,14065,18870,23675,28480,33285
4456,4456,9261,14066,18871,23676,28481,33286
4457,4457,9262,14067,18872,23677,28482,33287
4458,4458,9263,14068,18873,23678,28483,33288
4459,4459,9264,14069,18874,23679,28484,33289
4460,4460,9265,14070,18875,23680,28485,33290
4461,4461,9266,14071,18876,23681,28486,33291
4462,4462,9267,14072,18877,23682,28487,33292
4463,4463,9268,14073,18878,23683,28488,33293
4464,4464,9269,14074,18879,23684,28489,33294
4465,4465,9270,14075,18880,23685,28490,33295
4466,4466,9271,14076,18881,23686,28491,33296
4467,4467,9272,14077,18882,23687,28492,33297
4468,4468,9273,14078,18883,23688,28493,33298
4469,4469,9274,14079,18884,23689,28494,33299
4470,4470,9275,14080,18885,23690,28495,33300
4471,4471,9276,14081,18886,23691,28496,33301
4472,4472,9277,14082,18887,23692,28497,33302
4473,4473,9278,14083,18888,23693,28498,33303
4474,4474,9279,14084,18889,23694,28499,33304
4475,4475,9280,14085,18890,23695,28500,33305
4476,4476,9281,14086,18891,23696,28501,33306
4477,4477,9282,14087,18892,23697,28502,33307
4478,4478,9283,14088,18893,23698,28503,33308
4479,4479,9284,14089,18894,23699,28504,33309
4480,4480,9285,14090,18895,23700,28505,33310
4481,4481,9286,14091,18896,23701,28506,33311
4482,4482,9287,14092,18897,23702,28507,33312
4483,4483,9288,14093,18898,23703,28508,33313
4484,4484,9289,14094,18899,23704,28509,33314
4485,4485,9290,14095,18900,23705,28510,33315
4486,4486,9291,14096,18901,23706,28511,33316
4487,4487,9292,14097,18902,23707,28512,33317
4488,4488,9293,14098,18903,23708,28513,33318
4489,4489,9294,14099,18904,23709,28514,33319
4490,4490,9295,14100,18905,23710,28515,33320
4491,4491,9296,14101,18906,23711,28516,33321
4492,4492,9297,14102,18907,23712,28517,33322
4493,4493,9298,14103,18908,23713,28518,33323
4494,4494,9299,14104,18909,23714,28519,33324
4495,4495,9300,14105,18910,23715,28520,33325
4496,4496,9301,14106,18911,23716,28521,33326
4497,4497,9302,14107,18912,23717,28522,33327
4498,4498,9303,14108,18913,23718,28523,33328
4499,4499,9304,14109,18914,23719,28524,33329
4500,4500,9305,14110,18915,23720,28525,33330
4501,4501,9306,14111,18916,23721,28526,33331
4502,4502,9307,14112,18917,23722,28527,33332
4503,4503,9308,14113,18918,23723,28528,33333
4504,4504,9309,14114,18919,23724,28529,33334
4505,4505,9310,14115,18920,23725,28530,33335
4506,4506,9311,14116,18921,23726,28531,33336
4507,4507,9312,14117,18922,23727,28532,33337
4508,4508,9313,14118,18923,23728,28533,33338
4509,4509,9314,14119,18924,23729,28534,33339
4510,4510,9315,14120,18925,23730,28535,33340
4511,4511,9316,14121,18926,23731,28536,33341
4512,4512,9317,14122,18927,23732,28537,33342
4513,4513,9318,14123,18928,23733,28538,33343
4514,4514,9319,14124,18929,23734,28539,33344
4515,4515,9320,14125,18930,23735,28540,33345
4516,4516,9321,14126,18931,23736,28541,33346
4517,4517,9322,14127,18932,23737,28542,33347
4518,4518,9323,14128,18933,23738,28543,33348
4519,4519,9324,14129,18934,23739,28544,33349
4520,4520,9325,14130,18935,23740,28545,33350
4521,4521,9326,14131,18936,23741,28546,33351
4522,4522,9327,14132,18937,23742,28547,33352
4523,4523,9328,14133,18938,23743,28548,33353
4524,4524,9329,14134,18939,23744,28549,33354
4525,4525,9330,14135,18940,23745,28550,33355
4526,4526,9331,14136,18941,23746,28551,33356
4527,4527,9332,14137,18942,23747,28552,33357
4528,4528,9333,14138,18943,23748,28553,33358
4529,4529,9334,14139,18944,23749,28554,33359
4530,4530,9335,14140,18945,23750,28555,33360
4531,4531,9336,14141,18946,23751,28556,33361
4532,4532,9337,14142,18947,23752,28557,33362
4533,4533,9338,14143,18948,23753,28558,33363
4534,4534,9339,14144,18949,23754,28559,33364
4535,4535,9340,14145,18950,23755,28560,33365
4536,4536,9341,14146,18951,23756,28561,33366
4537,4537,9342,14147,18952,23757,28562,33367
4538,4538,9343,14148,18953,23758,28563,33368
4539,4539,9344,14149,18954,23759,28564,33369
4540,4540,9345,14150,18955,23760,28565,33370
4541,4541,9346,14151,18956,23761,28566,33371
4542,4542,9347,14152,18957,23762,28567,33372
4543,4543,9348,14153,18958,23763,28568,33373
4544,4544,9349,14154,18959,23764,28569,33374
4545,4545,9350,14155,18960,23765,28570,33375
4546,4546,9351,14156,18961,23766,28571,33376
4547,4547,9352,14157,18962,23767,28572,33377
4548,4548,9353,14158,18963,23768,28573,33378
4549,4549,9354,14159,18964,23769,28574,33379
4550,4550,9355,14160,18965,23770,28575,33380
4551,4551,9356,14161,18966,23771,28576,33381
4552,4552,9357,14162,18967,23772,28577,33382
4553,4553,9358,14163,18968,23773,28578,33383
4554,4554,9359,14164,18969,23774,28579,33384
4555,4555,9360,14165,18970,23775,28580,33385
4556,4556,9361,14166,18971,23776,28581,33386
4557,4557,9362,14167,18972,23777,28582,33387
4558,4558,9363,14168,18973,23778,28583,33388
4559,4559,9364,14169,18974,23779,28584,33389
4560,4560,9365,14170,18975,23780,28585,33390
4561,4561,9366,14171,18976,23781,28586,33391
4562,4562,9367,14172,18977,23782,28587,33392
4563,4563,9368,14173,18978,23783,28588,33393
4564,4564,9369,14174,18979,23784,28589,33394
4565,4565,9370,14175,18980,23785,28590,33395
4566,4566,9371,14176,18981,23786,28591,33396
4567,4567,9372,14177,18982,23787,28592,33397
4568,4568,9373,14178,18983,23788,28593,33398
4569,4569,9374,14179,18984,23789,28594,33399
4570,4570,9375,14180,18985,23790,28595,33400
4571,4571,9376,14181,18986,23791,28596,33401
4572,4572,9377,14182,18987,23792,28597,33402
4573,4573,9378,14183,18988,23793,28598,33403
4574,4574,9379,14184,18989,23794,28599,33404
4575,4575,9380,14185,18990,23795,28600,33405
4576,4576,9381,14186,18991,23796,28601,33406
4577,4577,9382,14187,18992,23797,28602,33407
4578,4578,9383,14188,18993,23798,28603,33408
4579,4579,9384,14189,18994,23799,28604,33409
4580,4580,9385,14190,18995,23800,28605,33410
4581,4581,9386,14191,18996,23801,28606,33411
4582,4582,9387,14192,18997,23802,28607,33412
4583,4583,9388,14193,18998,23803,28608,33413
4584,4584,9389,14194,18999,23804,28609,33414
4585,4585,9390,14195,19000,23805,28610,33415
4586,4586,9391,14196,19001,23806,28611,33416
4587,4587,9392,14197,19002,23807,28612,33417
4588,4588,9393,14198,19003,23808,28613,33418
4589,4589,9394,14199,19004,23809,28614,33419
4590,4590,9395,14200,19005,23810,28615,33420
4591,4591,9396,14201,19006,23811,28616,33421
4592,4592,9397,14202,19007,23812,28617,33422
4593,4593,9398,14203,19008,23813,28618,33423
4594,4594,9399,14204,19009,23814,28619,33424
4595,4595,9400,14205,19010,23815,28620,33425
4596,4596,9401,14206,19011,23816,28621,33426
4597,4597,9402,14207,19012,23817,28622,33427
4598,4598,9403,14208,19013,23818,28623,33428
4599,4599,9404,14209,19014,23819,28624,33429
4600,4600,9405,14210,19015,23820,28625,33430
4601,4601,9406,14211,19016,23821,28626,33431
4602,4602,9407,14212,19017,23822,28627,33432
4603,4603,9408,14213,19018,23823,28628,33433
4604,4604,9409,14214,19019,23824,28629,33434
4605,4605,9410,14215,19020,23825,28630,33435
4606,4606,9411,14216,19021,23826,28631,33436
4607,4607,9412,14217,19022,23827,28632,33437
4608,4608,9413,14218,19023,23828,28633,33438
4609,4609,9414,14219,19024,23829,28634,33439
4610,4610,9415,14220,19025,23830,28635,33440
4611,4611,9416,14221,19026,23831,28636,33441
4612,4612,9417,14222,19027,23832,28637,33442
4613,4613,9418,14223,19028,23833,28638,33443
4614,4614,9419,14224,19029,23834,28639,33444
4615,4615,9420,14225,19030,23835,28640,33445
4616,4616,9421,14226,19031,23836,28641,33446
4617,4617,9422,14227,19032,23837,28642,33447
4618,4618,9423,14228,19033,23838,28643,33448
4619,4619,9424,14229,19034,23839,28644,33449
4620,4620,9425,14230,19035,23840,28645,33450
4621,4621,9426,14231,19036,23841,28646,33451
4622,4622,9427,14232,19037,23842,28647,33452
4623,4623,9428,14233,19038,23843,28648,33453
4624,4624,9429,14234,19039,23844,28649,33454
4625,4625,9430,14235,19040,23845,28650,33455
4626,4626,9431,14236,19041,23846,28651,33456
4627,4627,9432,14237,19042,23847,28652,33457
4628,4628,9433,14238,19043,23848,28653,33458
4629,4629,9434,14239,19044,23849,28654,33459
4630,4630,9435,14240,19045,23850,28655,33460
4631,4631,9436,14241,19046,23851,28656,33461
4632,4632,9437,14242,19047,23852,28657,33462
4633,4633,9438,14243,19048,23853,28658,33463
4634,4634,9439,14244,19049,23854,28659,33464
4635,4635,9440,14245,19050,23855,28660,33465
4636,4636,9441,14246,19051,23856,28661,33466
4637,4637,9442,14247,19052,23857,28662,33467
4638,4638,9443,14248,19053,23858,28663,33468
4639,4639,9444,14249,19054,23859,28664,33469
4640,4640,9445,14250,19055,23860,28665,33470
4641,4641,9446,14251,19056,23861,28666,33471
4642,4642,9447,14252,19057,23862,28667,33472
4643,4643,9448,14253,19058,23863,28668,33473
4644,4644,9449,14254,19059,23864,28669,33474
4645,4645,9450,14255,19060,23865,28670,33475
4646,4646,9451,14256,19061,23866,28671,33476
4647,4647,9452,14257,19062,23867,28672,33477
4648,4648,9453,14258,19063,23868,28673,33478
4649,4649,9454,14259,19064,23869,28674,33479
4650,4650,9455,14260,19065,23870,28675,33480
4651,4651,9456,14261,19066,23871,28676,33481
4652,4652,9457,14262,19067,23872,28677,33482
4653,4653,9458,14263,19068,23873,28678,33483
4654,4654,9459,14264,19069,23874,28679,33484
4655,4655,9460,14265,19070,23875,28680,33485
4656,4656,9461,14266,19071,23876,28681,33486
4657,4657,9462,14267,19072,23877,28682,33487
4658,4658,9463,14268,19073,23878,28683,33488
4659,4659,9464,14269,19074,23879,28684,33489
4660,4660,9465,14270,19075,23880,28685,33490
4661,4661,9466,14271,19076,23881,28686,33491
4662,4662,9467,14272,19077,23882,28687,33492
4663,4663,9468,14273,19078,23883,28688,33493
4664,4664,9469,14274,19079,23884,28689,33494
4665,4665,9470,14275,19080,23885,28690,33495
4666,4666,9471,14276,19081,23886,28691,33496
4667,4667,9472,14277,19082,23887,28692,33497
4668,4668,9473,14278,19083,23888,28693,33498
4669,4669,9474,14279,19084,23889,28694,33499
4670,4670,9475,14280,19085,23890,28695,33500
4671,4671,9476,14281,19086,23891,28696,33501
4672,4672,9477,14282,19087,23892,28697,33502
4673,4673,9478,14283,19088,23893,28698,33503
4674,4674,9479,14284,19089,23894,28699,33504
4675,4675,9480,14285,19090,23895,28700,33505
4676,4676,9481,14286,19091,23896,28701,33506
4677,4677,9482,14287,19092,23897,28702,33507
4678,4678,9483,14288,19093,23898,28703,33508
4679,4679,9484,14289,19094,23899,28704,33509
